season,player,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pts_per_game,AllStar
2022,B.J. Johnson,3.8,0.0,0.0,0.3,0.0,6.5,0
2022,Bam Adebayo,10.1,3.4,1.4,0.8,2.6,19.1,0
2022,Ben McLemore,1.6,0.9,0.6,0.2,0.9,10.2,0
2022,Bismack Biyombo,4.6,0.6,0.3,0.7,0.7,5.8,0
2022,Blake Griffin,4.1,1.9,0.5,0.3,0.6,6.4,0
2022,Boban Marjanović,1.7,0.1,0.0,0.1,0.7,4.3,0
2022,Bobby Portis,9.1,1.2,0.7,0.7,1.3,14.6,0
2022,Bogdan Bogdanović,4.0,3.1,1.1,0.2,1.1,15.1,0
2022,Bojan Bogdanović,4.3,1.7,0.5,0.0,1.7,18.1,0
2022,Bol Bol,1.4,0.4,0.1,0.1,0.3,2.4,0
2022,Bones Hyland,2.7,2.8,0.6,0.3,1.2,10.1,0
2022,Brad Wanamaker,1.7,2.4,0.3,0.3,1.0,3.6,0
2022,Brad Wanamaker,1.6,2.2,0.2,0.3,1.0,3.5,0
2022,Brad Wanamaker,4.0,7.0,2.0,0.0,0.0,7.0,0
2022,Bradley Beal,4.7,6.6,0.9,0.4,3.4,23.2,0
2022,Brandon Boston Jr.,2.2,1.0,0.5,0.3,0.6,6.7,0
2022,Brandon Clarke,5.3,1.3,0.6,1.1,0.5,10.4,0
2022,Brandon Goodwin,1.9,2.5,0.7,0.0,1.0,4.8,0
2022,Brandon Ingram,5.8,5.6,0.6,0.5,2.7,22.7,0
2022,Brandon Knight,1.6,1.6,0.2,0.0,0.8,6.4,0
2022,Brandon Williams,3.1,3.9,1.0,0.4,2.4,12.9,0
2022,Braxton Key,4.5,1.0,0.9,1.0,1.0,7.2,0
2022,Braxton Key,1.0,0.5,0.5,0.0,1.0,1.0,0
2022,Braxton Key,5.3,1.1,1.0,1.2,1.0,8.6,0
2022,Brodric Thomas,0.8,0.9,0.1,0.1,0.5,1.8,0
2022,Brook Lopez,4.1,0.5,0.6,1.2,0.9,12.4,0
2022,Bruce Brown,4.8,2.1,1.1,0.7,0.8,9.0,0
2022,Bruno Fernando,1.8,0.2,0.0,0.4,0.5,2.9,0
2022,Bruno Fernando,0.8,0.2,0.0,0.2,0.3,1.0,0
2022,Bruno Fernando,4.0,0.3,0.1,0.8,0.9,6.9,0
2022,Bryn Forbes,1.2,1.0,0.3,0.1,0.7,8.8,0
2022,Bryn Forbes,1.6,1.0,0.4,0.1,0.8,9.1,0
2022,Bryn Forbes,0.9,1.0,0.2,0.1,0.7,8.6,0
2022,Buddy Hield,4.4,2.8,0.9,0.3,1.9,15.6,0
2022,Buddy Hield,4.0,1.9,0.9,0.3,1.6,14.4,0
2022,Buddy Hield,5.1,4.8,1.0,0.4,2.4,18.2,0
2022,C.J. Miles,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,CJ Elleby,3.9,1.5,0.6,0.3,1.0,5.8,0
2022,CJ McCollum,4.3,5.1,1.1,0.4,2.0,22.1,0
2022,CJ McCollum,4.3,4.5,1.0,0.6,1.9,20.5,0
2022,CJ McCollum,4.5,5.8,1.3,0.0,2.2,24.3,0
2022,Cade Cunningham,5.5,5.6,1.2,0.7,3.7,17.4,0
2022,Caleb Martin,3.8,1.1,1.0,0.5,0.9,9.2,0
2022,Cam Reddish,2.1,1.0,1.0,0.3,1.2,10.1,0
2022,Cam Reddish,2.5,1.1,1.0,0.3,1.3,11.9,0
2022,Cam Reddish,1.4,0.7,0.8,0.3,0.9,6.1,0
2022,Cam Thomas,2.4,1.2,0.5,0.1,0.8,8.5,0
2022,Cameron Johnson,4.1,1.5,0.9,0.2,0.7,12.5,0
2022,Cameron McGriff,5.0,1.0,0.0,0.3,0.0,4.7,0
2022,Cameron Oliver,3.0,1.5,0.5,0.5,0.0,11.5,0
2022,Cameron Payne,3.0,4.9,0.7,0.3,1.8,10.8,0
2022,Caris LeVert,3.7,4.3,0.9,0.4,1.9,17.0,0
2022,Caris LeVert,3.8,4.4,0.9,0.5,1.9,18.7,0
2022,Caris LeVert,3.4,3.9,0.8,0.3,1.7,13.6,0
2022,Carlik Jones,0.6,1.0,0.2,0.0,0.6,0.8,0
2022,Carlik Jones,1.0,1.7,0.3,0.0,1.0,0.7,0
2022,Carlik Jones,0.0,0.0,0.0,0.0,0.0,1.0,0
2022,Carmelo Anthony,4.2,1.0,0.7,0.8,0.9,13.3,0
2022,Carsen Edwards,1.5,3.5,0.5,0.0,1.3,5.8,0
2022,Cassius Stanley,2.1,0.4,0.6,0.2,0.7,5.8,0
2022,Cassius Winston,0.1,1.0,0.0,0.0,0.4,2.0,0
2022,Cat Barber,1.0,1.0,0.0,0.0,0.3,0.0,0
2022,Cedi Osman,2.2,2.0,0.8,0.2,1.0,10.7,0
2022,Chandler Hutchison,0.8,0.3,0.0,0.0,0.7,0.7,0
2022,Charles Bassey,2.7,0.3,0.2,0.7,0.3,3.0,0
2022,Charlie Brown Jr.,1.5,0.3,0.5,0.2,0.2,1.4,0
2022,Charlie Brown Jr.,0.3,0.3,0.7,0.3,0.0,0.7,0
2022,Charlie Brown Jr.,1.6,0.3,0.4,0.2,0.3,1.5,0
2022,Chaundee Brown Jr.,3.2,0.8,0.4,0.0,0.2,6.2,0
2022,Chaundee Brown Jr.,1.0,0.0,0.0,0.0,0.5,1.0,0
2022,Chaundee Brown Jr.,4.7,1.3,0.7,0.0,0.0,9.7,0
2022,Cheick Diallo,4.0,0.0,0.3,0.0,0.3,3.7,0
2022,Chimezie Metu,5.6,1.0,0.9,0.5,1.0,8.9,0
2022,Chris Boucher,6.2,0.3,0.6,0.9,0.5,9.4,0
2022,Chris Chiozza,1.1,1.9,0.4,0.0,0.9,2.0,0
2022,Chris Duarte,4.1,2.1,1.0,0.2,1.6,13.1,0
2022,Chris Paul,4.4,10.8,1.9,0.3,2.4,14.7,1
2022,Chris Silva,3.6,0.7,0.0,0.1,0.8,2.6,0
2022,Chris Silva,1.0,0.0,0.0,0.0,0.0,0.0,0
2022,Chris Silva,3.9,0.8,0.0,0.1,0.9,2.9,0
2022,Christian Wood,10.1,2.3,0.8,1.0,1.9,17.9,0
2022,Chuma Okeke,5.0,1.7,1.4,0.6,0.8,8.6,0
2022,Clint Capela,11.9,1.2,0.7,1.3,0.6,11.1,0
2022,Coby White,3.0,2.9,0.5,0.2,1.1,12.7,0
2022,Cody Martin,4.0,2.5,1.2,0.5,0.9,7.7,0
2022,Cody Zeller,4.6,0.8,0.3,0.2,0.7,5.2,0
2022,Cole Anthony,5.4,5.7,0.7,0.3,2.6,16.3,0
2022,Collin Sexton,3.3,2.1,0.9,0.0,2.8,16.0,0
2022,Corey Kispert,2.7,1.1,0.5,0.3,0.6,8.2,0
2022,Cory Joseph,2.7,3.6,0.6,0.3,1.3,8.0,0
2022,Craig Sword,0.0,0.3,1.3,0.0,0.3,2.0,0
2022,D'Angelo Russell,3.3,7.1,1.0,0.3,2.5,18.1,0
2022,D.J. Augustin,1.2,1.9,0.3,0.0,1.0,5.3,0
2022,D.J. Augustin,1.2,2.2,0.3,0.0,1.3,5.4,0
2022,D.J. Augustin,1.3,1.6,0.3,0.0,0.5,5.3,0
2022,D.J. Wilson,4.0,1.3,1.3,0.3,0.5,7.5,0
2022,DaQuan Jeffries,0.7,0.3,0.0,0.0,0.0,0.7,0
2022,Daishen Nix,1.4,1.7,0.6,0.0,1.1,3.2,0
2022,Dakota Mathias,0.3,0.2,0.2,0.0,0.0,1.0,0
2022,Dalano Banton,1.9,1.5,0.4,0.2,0.8,3.2,0
2022,Damian Jones,4.4,1.2,0.5,0.8,1.1,8.1,0
2022,Damian Lillard,4.1,7.3,0.6,0.4,2.9,24.0,0
2022,Damion Lee,3.2,1.0,0.6,0.1,0.6,7.4,0
2022,Damyean Dotson,1.0,0.5,0.0,0.0,0.0,2.0,0
2022,Daniel Gafford,5.7,0.9,0.4,1.4,0.9,9.4,0
2022,Daniel Oturu,1.7,0.0,0.0,0.7,0.0,3.0,0
2022,Daniel Theis,4.9,0.9,0.4,0.7,1.0,8.2,0
2022,Daniel Theis,5.0,0.8,0.4,0.7,1.2,8.4,0
2022,Daniel Theis,4.7,1.0,0.4,0.7,0.7,7.9,0
2022,Danilo Gallinari,4.7,1.5,0.4,0.2,0.6,11.7,0
2022,Danny Green,2.5,1.0,1.0,0.6,0.7,5.9,0
2022,Danuel House Jr.,2.6,1.0,0.5,0.4,0.8,5.9,0
2022,Danuel House Jr.,2.7,1.2,0.3,0.3,1.1,4.8,0
2022,Danuel House Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,Danuel House Jr.,2.7,1.0,0.6,0.5,0.6,6.8,0
2022,Darius Bazley,6.3,1.4,0.8,1.0,1.3,10.8,0
2022,Darius Garland,3.3,8.6,1.3,0.1,3.6,21.7,1
2022,Darren Collison,1.3,0.7,0.3,0.0,0.3,1.3,0
2022,David Duke Jr.,3.0,0.8,0.6,0.3,0.4,4.7,0
2022,David Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,David Nwaba,3.3,0.8,0.6,0.4,0.5,5.1,0
2022,Davion Mitchell,2.2,4.2,0.7,0.3,1.5,11.5,0
2022,Davon Reed,2.3,1.1,0.5,0.2,0.3,4.4,0
2022,Day'Ron Sharpe,5.0,0.5,0.3,0.5,0.9,6.2,0
2022,De'Aaron Fox,3.9,5.6,1.2,0.4,2.8,23.2,0
2022,De'Andre Hunter,3.3,1.3,0.7,0.4,1.3,13.4,0
2022,De'Anthony Melton,4.5,2.7,1.4,0.5,1.5,10.8,0
2022,DeAndre Jordan,5.5,0.4,0.3,0.7,0.8,4.3,0
2022,DeAndre Jordan,5.4,0.4,0.3,0.8,0.7,4.1,0
2022,DeAndre Jordan,5.8,0.5,0.1,0.6,1.0,4.6,0
2022,DeAndre' Bembry,2.9,1.2,0.9,0.4,0.6,5.1,0
2022,DeAndre' Bembry,3.2,1.3,1.0,0.5,0.6,5.8,0
2022,DeAndre' Bembry,1.4,0.8,0.3,0.0,0.1,0.8,0
2022,DeJon Jarreau,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,DeMar DeRozan,5.2,4.9,0.9,0.3,2.4,27.9,1
2022,DeMarcus Cousins,5.6,1.5,0.7,0.4,1.8,9.0,0
2022,DeMarcus Cousins,5.8,1.1,0.9,0.5,0.9,9.1,0
2022,DeMarcus Cousins,5.5,1.7,0.6,0.4,2.2,8.9,0
2022,Dean Wade,2.9,1.0,0.6,0.1,0.3,5.3,0
2022,Deandre Ayton,10.2,1.4,0.7,0.7,1.6,17.2,0
2022,Deividas Sirvydis,2.0,0.3,1.0,0.3,0.0,1.0,0
2022,Dejounte Murray,8.3,9.2,2.0,0.3,2.6,21.1,1
2022,Delon Wright,2.9,2.4,1.2,0.2,0.6,4.4,0
2022,Deni Avdija,5.2,2.0,0.7,0.5,1.1,8.4,0
2022,Dennis Schröder,3.3,4.6,0.8,0.1,2.2,13.5,0
2022,Dennis Schröder,3.3,4.2,0.8,0.1,2.1,14.4,0
2022,Dennis Schröder,3.3,5.9,0.8,0.2,2.6,10.9,0
2022,Dennis Smith Jr.,2.4,3.6,1.2,0.3,1.4,5.6,0
2022,Denzel Valentine,1.8,0.5,0.3,0.0,0.5,2.9,0
2022,Denzel Valentine,1.7,0.5,0.3,0.0,0.5,2.9,0
2022,Denzel Valentine,2.0,0.0,0.5,0.0,1.0,2.5,0
2022,Derrick Favors,4.7,0.6,0.4,0.3,0.2,5.3,0
2022,Derrick Jones Jr.,3.3,0.6,0.5,0.6,0.6,5.6,0
2022,Derrick Rose,3.0,4.0,0.8,0.5,1.5,12.0,0
2022,Derrick Walton,3.3,7.0,2.3,1.3,3.7,6.3,0
2022,Derrick White,3.5,4.9,0.9,0.8,1.6,13.2,0
2022,Derrick White,3.5,5.6,1.0,0.9,1.8,14.4,0
2022,Derrick White,3.4,3.5,0.6,0.6,1.2,11.0,0
2022,Desmond Bane,4.4,2.7,1.2,0.4,1.5,18.2,0
2022,Devin Booker,5.0,4.8,1.1,0.4,2.4,26.8,1
2022,Devin Cannady,1.2,2.0,1.0,0.6,1.0,10.0,0
2022,Devin Vassell,4.3,1.9,1.1,0.6,0.8,12.3,0
2022,Devon Dotson,0.8,1.4,0.1,0.0,0.5,2.6,0
2022,Devontae Cacok,2.8,0.4,0.5,0.5,0.2,3.1,0
2022,Devonte' Graham,2.3,4.2,0.9,0.2,1.4,11.9,0
2022,Dewayne Dedmon,5.8,0.7,0.4,0.6,1.0,6.3,0
2022,Didi Louzada,1.9,0.6,0.2,0.2,0.6,3.9,0
2022,Didi Louzada,1.0,0.5,0.0,0.0,0.0,0.0,0
2022,Didi Louzada,2.1,0.6,0.3,0.3,0.7,5.0,0
2022,Dillon Brooks,3.2,2.8,1.1,0.3,1.6,18.4,0
2022,Domantas Sabonis,12.1,5.2,1.0,0.4,3.1,18.9,0
2022,Domantas Sabonis,12.1,5.0,1.0,0.5,3.0,18.9,0
2022,Domantas Sabonis,12.3,5.8,0.9,0.3,3.5,18.9,0
2022,Donovan Mitchell,4.2,5.3,1.5,0.2,3.0,25.9,1
2022,Donte DiVincenzo,4.0,2.8,1.1,0.2,1.7,9.0,0
2022,Donte DiVincenzo,3.5,1.7,0.6,0.2,1.6,7.2,0
2022,Donte DiVincenzo,4.4,3.6,1.5,0.2,1.8,10.3,0
2022,Dorian Finney-Smith,4.7,1.9,1.1,0.5,1.0,11.0,0
2022,Doug McDermott,2.3,1.3,0.3,0.1,0.8,11.3,0
2022,Draymond Green,7.3,7.0,1.3,1.1,3.0,7.5,1
2022,Drew Eubanks,5.4,1.2,0.4,0.6,1.1,7.7,0
2022,Drew Eubanks,4.0,1.0,0.3,0.6,0.9,4.7,0
2022,Drew Eubanks,8.5,1.6,0.8,0.5,1.6,14.5,0
2022,Duane Washington Jr.,1.7,1.8,0.5,0.1,1.2,9.9,0
2022,Duncan Robinson,2.6,1.6,0.5,0.2,0.8,10.9,0
2022,Dwight Howard,5.9,0.6,0.6,0.6,0.8,6.2,0
2022,Dwight Powell,4.9,1.2,0.5,0.5,0.8,8.7,0
2022,Dylan Windler,1.8,0.7,0.3,0.1,0.3,2.2,0
2022,Dāvis Bertāns,2.1,0.6,0.3,0.2,0.3,5.6,0
2022,Dāvis Bertāns,1.8,0.5,0.3,0.2,0.4,5.7,0
2022,Dāvis Bertāns,2.5,0.7,0.3,0.3,0.2,5.3,0
2022,Ed Davis,2.1,0.2,0.1,0.3,0.2,0.9,0
2022,Elfrid Payton,1.8,2.0,0.5,0.1,0.9,3.0,0
2022,Elijah Hughes,1.6,0.6,0.4,0.2,0.5,3.5,0
2022,Elijah Hughes,1.2,0.4,0.3,0.1,0.5,3.1,0
2022,Elijah Hughes,1.9,0.7,0.5,0.3,0.5,3.8,0
2022,Emanuel Terry,5.0,0.7,0.3,0.0,1.7,0.0,0
2022,Emmanuel Mudiay,0.0,2.0,0.5,0.0,0.5,1.5,0
2022,Enes Freedom,4.6,0.2,0.1,0.4,0.6,3.7,0
2022,Eric Bledsoe,3.4,4.2,1.3,0.4,2.1,9.9,0
2022,Eric Gordon,2.0,2.7,0.5,0.3,1.9,13.4,0
2022,Eric Paschall,1.8,0.6,0.2,0.1,0.5,5.8,0
2022,Eugene Omoruyi,1.8,0.5,0.0,0.0,0.0,1.8,0
2022,Evan Fournier,2.6,2.1,1.0,0.3,1.3,14.1,0
2022,Evan Mobley,8.3,2.5,0.8,1.7,1.9,15.0,0
2022,Facundo Campazzo,1.8,3.4,1.0,0.4,1.0,5.1,0
2022,Feron Hunt,0.5,0.5,0.5,0.0,0.5,0.0,0
2022,Frank Jackson,1.6,1.0,0.5,0.2,0.7,10.6,0
2022,Frank Kaminsky,4.6,1.4,0.9,0.8,0.6,10.6,0
2022,Frank Ntilikina,1.4,1.2,0.5,0.1,0.5,4.1,0
2022,Franz Wagner,4.5,2.9,0.9,0.4,1.5,15.2,0
2022,Fred VanVleet,4.4,6.7,1.7,0.5,2.6,20.3,1
2022,Freddie Gillespie,4.0,0.6,0.3,1.0,0.6,2.3,0
2022,Furkan Korkmaz,2.6,1.9,0.5,0.1,0.7,7.6,0
2022,Gabe Vincent,1.9,3.1,0.9,0.2,1.4,8.7,0
2022,Gabe York,1.0,2.0,1.0,0.5,0.5,4.0,0
2022,Gabriel Deck,0.9,0.7,0.1,0.0,0.3,2.6,0
2022,Gabriel Lundberg,1.8,2.8,0.8,0.0,0.8,3.3,0
2022,Garrett Temple,2.4,1.3,0.7,0.4,0.7,5.2,0
2022,Garrison Mathews,2.9,1.0,0.9,0.4,0.6,10.0,0
2022,Gary Clark,2.4,0.5,0.3,0.2,0.3,2.7,0
2022,Gary Harris,2.0,1.8,1.0,0.1,1.0,11.1,0
2022,Gary Payton II,3.5,0.9,1.4,0.3,0.6,7.1,0
2022,Gary Trent Jr.,2.7,2.0,1.7,0.3,1.0,18.3,0
2022,George Hill,2.9,2.2,0.8,0.1,0.8,6.2,0
2022,George King,1.3,0.0,0.0,0.0,0.3,0.3,0
2022,Georges Niang,2.7,1.3,0.4,0.2,0.8,9.2,0
2022,Georgios Kalaitzakis,1.6,0.9,0.8,0.2,1.5,6.6,0
2022,Georgios Kalaitzakis,0.9,0.0,0.1,0.1,0.4,1.8,0
2022,Georgios Kalaitzakis,3.3,3.0,2.5,0.3,4.0,17.5,0
2022,Giannis Antetokounmpo,11.6,5.8,1.1,1.4,3.3,29.9,1
2022,Goga Bitadze,3.5,1.1,0.4,0.8,0.9,7.0,0
2022,Goran Dragić,3.1,4.1,0.9,0.2,1.6,7.5,0
2022,Goran Dragić,2.8,1.8,1.0,0.2,0.2,8.0,0
2022,Goran Dragić,3.2,4.8,0.9,0.2,2.1,7.3,0
2022,Gordon Hayward,4.6,3.6,1.0,0.4,1.7,15.9,0
2022,Gorgui Dieng,2.8,0.8,0.3,0.3,0.5,3.5,0
2022,Grant Williams,3.6,1.0,0.5,0.7,0.8,7.8,0
2022,Grayson Allen,3.4,1.5,0.7,0.3,0.7,11.1,0
2022,Greg Brown III,2.8,0.7,0.5,0.5,0.8,4.7,0
2022,Greg Monroe,4.6,1.6,0.6,0.7,0.9,5.4,0
2022,Greg Monroe,6.0,4.0,1.0,1.5,1.8,7.3,0
2022,Greg Monroe,5.0,0.5,0.5,0.5,1.0,4.0,0
2022,Greg Monroe,4.2,0.4,0.6,0.4,0.6,5.4,0
2022,Greg Monroe,3.0,1.0,0.0,0.3,0.0,4.0,0
2022,Hamidou Diallo,4.8,1.3,1.2,0.3,1.0,11.0,0
2022,Harrison Barnes,5.6,2.4,0.7,0.2,1.5,16.4,0
2022,Hassan Whiteside,7.6,0.4,0.3,1.6,0.8,8.2,0
2022,Hassani Gravett,2.6,2.5,0.6,0.1,1.1,6.3,0
2022,Haywood Highsmith,1.4,0.3,0.1,0.2,0.2,2.3,0
2022,Herbert Jones,3.8,2.1,1.7,0.8,1.3,9.5,0
2022,Ignas Brazdeikis,1.7,0.9,0.2,0.1,0.4,5.0,0
2022,Immanuel Quickley,3.2,3.5,0.7,0.0,1.3,11.3,0
2022,Isaac Bonga,0.5,0.3,0.5,0.1,0.1,0.8,0
2022,Isaac Okoro,3.0,1.8,0.8,0.3,0.9,8.8,0
2022,Isaiah Hartenstein,4.9,2.4,0.7,1.1,1.2,8.3,0
2022,Isaiah Jackson,4.1,0.3,0.7,1.4,1.1,8.3,0
2022,Isaiah Joe,1.0,0.6,0.3,0.1,0.3,3.6,0
2022,Isaiah Livers,3.0,1.1,0.7,0.4,0.8,6.4,0
2022,Isaiah Roby,4.8,1.6,0.8,0.8,1.0,10.1,0
2022,Isaiah Stewart,8.7,1.2,0.3,1.1,1.2,8.3,0
2022,Isaiah Thomas,1.3,1.5,0.3,0.2,0.7,8.4,0
2022,Isaiah Thomas,2.0,1.5,0.0,0.5,1.3,9.3,0
2022,Isaiah Thomas,0.0,4.0,0.0,0.0,0.0,6.0,0
2022,Isaiah Thomas,1.2,1.4,0.4,0.2,0.6,8.3,0
2022,Isaiah Todd,1.0,0.3,0.3,0.2,0.3,1.7,0
2022,Ish Smith,2.2,3.8,0.7,0.4,1.2,6.3,0
2022,Ish Smith,1.5,2.6,0.5,0.3,1.0,4.5,0
2022,Ish Smith,3.0,5.2,1.0,0.5,1.5,8.6,0
2022,Ish Wainright,1.2,0.3,0.4,0.1,0.3,2.4,0
2022,Ivica Zubac,8.5,1.6,0.5,1.0,1.5,10.3,0
2022,JT Thor,1.3,0.6,0.2,0.3,0.3,2.0,0
2022,Ja Morant,5.7,6.7,1.2,0.4,3.4,27.4,1
2022,JaMychal Green,4.2,0.9,0.6,0.4,0.9,6.4,0
2022,JaQuori McLaughlin,0.0,0.5,0.0,0.0,0.0,0.0,0
2022,JaVale McGee,6.7,0.6,0.3,1.1,1.3,9.2,0
2022,Jabari Parker,2.3,0.5,0.3,0.1,0.7,4.4,0
2022,Jaden McDaniels,4.2,1.1,0.7,0.8,1.1,9.2,0
2022,Jaden Springer,1.0,0.0,0.0,1.0,0.5,1.0,0
2022,Jae Crowder,5.3,1.9,1.4,0.4,0.8,9.4,0
2022,Jae'Sean Tate,5.4,2.8,0.9,0.5,1.8,11.8,0
2022,Jahmi'us Ramsey,0.7,0.4,0.1,0.1,0.3,3.2,0
2022,Jaime Echenique,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,Jake Layman,1.1,0.3,0.2,0.1,0.3,2.4,0
2022,Jakob Poeltl,9.3,2.8,0.7,1.7,1.6,13.5,0
2022,Jalen Brunson,3.9,4.8,0.8,0.0,1.6,16.3,0
2022,Jalen Green,3.4,2.6,0.7,0.3,2.0,17.3,0
2022,Jalen Johnson,1.2,0.1,0.1,0.1,0.4,2.4,0
2022,Jalen McDaniels,3.1,1.1,0.5,0.4,0.7,6.2,0
2022,Jalen Smith,6.0,0.5,0.3,0.8,0.8,9.2,0
2022,Jalen Smith,4.8,0.2,0.2,0.6,0.8,6.0,0
2022,Jalen Smith,7.6,0.8,0.4,1.0,0.9,13.4,0
2022,Jalen Suggs,3.6,4.4,1.2,0.4,3.0,11.8,0
2022,James Bouknight,1.7,0.8,0.2,0.0,0.5,4.6,0
2022,James Ennis III,1.7,0.4,0.3,0.3,0.3,4.1,0
2022,James Ennis III,2.5,0.0,0.5,0.5,0.0,2.5,0
2022,James Ennis III,2.5,0.0,0.5,0.5,0.5,10.0,0
2022,James Ennis III,0.7,1.0,0.0,0.0,0.3,1.3,0
2022,James Harden,7.7,10.3,1.3,0.6,4.4,22.0,1
2022,James Harden,8.0,10.2,1.3,0.7,4.8,22.5,1
2022,James Harden,7.1,10.5,1.2,0.2,3.4,21.0,1
2022,James Johnson,3.5,2.1,0.5,0.5,0.8,5.5,0
2022,Jamorko Pickett,2.5,0.5,0.0,0.5,0.4,3.8,0
2022,Jared Butler,1.1,1.5,0.4,0.2,0.8,3.8,0
2022,Jared Harper,0.4,2.8,0.8,0.2,0.4,7.4,0
2022,Jaren Jackson Jr.,5.8,1.1,0.9,2.3,1.7,16.3,0
2022,Jarred Vanderbilt,8.4,1.3,1.3,0.6,1.0,6.9,0
2022,Jarrett Allen,10.8,1.6,0.8,1.3,1.7,16.1,1
2022,Jarrett Culver,1.3,0.9,0.5,0.1,0.5,3.5,0
2022,Jarron Cumberland,1.0,0.3,0.0,0.0,0.0,0.7,0
2022,Javin DeLaurier,1.0,0.0,1.0,0.0,0.0,0.0,0
2022,Javonte Green,4.2,0.9,1.0,0.5,0.5,7.2,0
2022,Javonte Smart,1.4,0.9,0.4,0.2,0.6,3.0,0
2022,Javonte Smart,1.5,1.1,0.3,0.2,0.7,2.4,0
2022,Javonte Smart,1.3,0.5,0.5,0.3,0.5,5.0,0
2022,Jaxson Hayes,4.5,0.6,0.5,0.8,0.8,9.3,0
2022,Jay Huff,1.0,0.3,0.3,0.3,0.3,0.0,0
2022,Jay Scrubb,0.9,0.4,0.2,0.2,0.4,2.7,0
2022,Jaylen Brown,6.1,3.5,1.1,0.3,2.7,23.6,0
2022,Jaylen Hoard,12.0,2.4,0.9,0.7,1.1,14.7,0
2022,Jaylen Morris,0.7,0.7,0.0,0.0,0.3,0.7,0
2022,Jaylen Nowell,2.0,2.1,0.4,0.2,0.6,8.5,0
2022,Jaysean Paige,1.0,1.0,0.0,0.0,1.0,0.0,0
2022,Jayson Tatum,8.0,4.4,1.0,0.6,2.9,26.9,1
2022,Jeff Dowtin,2.0,1.1,0.6,0.1,0.6,2.1,0
2022,Jeff Dowtin,1.8,0.8,0.0,0.3,0.3,1.5,0
2022,Jeff Dowtin,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,Jeff Dowtin,2.8,1.8,1.3,0.0,1.0,3.3,0
2022,Jeff Green,3.1,1.3,0.4,0.4,0.9,10.3,0
2022,Jemerrio Jones,1.5,0.0,0.5,0.0,0.0,2.0,0
2022,Jerami Grant,4.1,2.4,0.9,1.0,1.8,19.2,0
2022,Jeremiah Robinson-Earl,5.6,1.0,0.6,0.3,0.8,7.5,0
2022,Jeremy Lamb,2.8,1.4,0.6,0.4,0.7,7.3,0
2022,Jeremy Lamb,2.4,1.3,0.6,0.4,0.6,7.1,0
2022,Jeremy Lamb,3.5,1.8,0.5,0.5,0.8,7.9,0
2022,Jericho Sims,4.1,0.5,0.3,0.5,0.5,2.2,0
2022,Jevon Carter,1.7,1.5,0.4,0.2,0.5,4.2,0
2022,Jevon Carter,1.5,1.0,0.3,0.2,0.6,3.6,0
2022,Jevon Carter,2.2,2.5,0.5,0.2,0.4,5.6,0
2022,Jimmy Butler,5.9,5.5,1.6,0.5,2.1,21.4,1
2022,Jock Landale,2.6,0.8,0.2,0.3,0.6,4.9,0
2022,Joe Harris,4.0,1.0,0.5,0.1,1.1,11.3,0
2022,Joe Ingles,2.9,3.5,0.5,0.1,1.0,7.2,0
2022,Joe Johnson,0.0,0.0,0.0,0.0,0.0,2.0,0
2022,Joe Wieskamp,0.5,0.3,0.1,0.1,0.1,2.1,0
2022,Joel Ayayi,0.4,0.6,0.0,0.0,0.0,0.3,0
2022,Joel Embiid,11.7,4.2,1.1,1.5,3.1,30.6,1
2022,John Collins,7.8,1.8,0.6,1.0,1.1,16.2,0
2022,John Konchar,4.6,1.5,0.6,0.3,0.4,4.8,0
2022,Jon Teske,0.7,0.3,0.3,0.0,0.0,0.0,0
2022,Jonas Valančiūnas,11.4,2.6,0.6,0.8,2.4,17.8,0
2022,Jonathan Kuminga,3.3,0.9,0.4,0.3,1.1,9.3,0
2022,Jordan Bell,1.0,0.0,1.0,0.0,0.0,0.0,0
2022,Jordan Clarkson,3.5,2.5,0.8,0.2,1.6,16.0,0
2022,Jordan Goodwin,0.5,0.0,0.0,0.0,0.0,0.0,0
2022,Jordan McLaughlin,1.5,2.9,0.9,0.2,0.6,3.8,0
2022,Jordan Nwora,3.6,1.0,0.4,0.3,0.9,7.9,0
2022,Jordan Poole,3.4,4.0,0.8,0.3,2.5,18.5,0
2022,Jordan Schakel,2.0,0.0,0.3,0.0,0.3,1.3,0
2022,Jose Alvarado,1.9,2.8,1.3,0.1,0.7,6.1,0
2022,Josh Christopher,2.5,2.0,0.9,0.2,1.5,7.9,0
2022,Josh Giddey,7.8,6.4,0.9,0.4,3.2,12.5,0
2022,Josh Green,2.4,1.2,0.7,0.2,0.7,4.8,0
2022,Josh Hart,7.2,4.1,1.1,0.2,2.1,14.9,0
2022,Josh Hart,7.8,4.1,1.1,0.3,2.0,13.4,0
2022,Josh Hart,5.4,4.3,1.2,0.2,2.5,19.9,0
2022,Josh Jackson,2.8,1.1,0.5,0.4,0.9,6.4,0
2022,Josh Jackson,3.2,1.3,0.5,0.5,1.0,7.1,0
2022,Josh Jackson,1.5,0.4,0.4,0.3,0.8,4.3,0
